"genre","start_year","average_rating","num_votes","primary_title","tconst","priority","title_type","genres","directors"
"Sci-Fi",2019,5.9,89922,"Vivarium","tt8368406",False,"movie","Horror - Mystery - Sci-Fi","Lorcan Finnegan"
"Mystery",2019,5.9,89922,"Vivarium","tt8368406",False,"movie","Horror - Mystery - Sci-Fi","Lorcan Finnegan"
"Horror",2019,5.9,89922,"Vivarium","tt8368406",False,"movie","Horror - Mystery - Sci-Fi","Lorcan Finnegan"
"Crime",2019,7.8,455466,"The Gentlemen","tt8367814",False,"movie","Action - Comedy - Crime","Guy Ritchie"
"Comedy",2019,7.8,455466,"The Gentlemen","tt8367814",False,"movie","Action - Comedy - Crime","Guy Ritchie"
"Drama",2019,7.3,34628,"Bacurau","tt2762506",False,"movie","Action - Adventure - Drama","Kleber Mendonça Filho - Juliano Dornelles"
"Adventure",2019,7.3,34628,"Bacurau","tt2762506",False,"movie","Action - Adventure - Drama","Kleber Mendonça Filho - Juliano Dornelles"
"Action",2019,7.3,34628,"Bacurau","tt2762506",False,"movie","Action - Adventure - Drama","Kleber Mendonça Filho - Juliano Dornelles"
"Action",2019,7.8,455466,"The Gentlemen","tt8367814",False,"movie","Action - Comedy - Crime","Guy Ritchie"
"Drama",2019,7.8,471355,"The Irishman","tt1302006",False,"movie","Biography - Crime - Drama","Martin Scorsese"
"Crime",2019,7.8,471355,"The Irishman","tt1302006",False,"movie","Biography - Crime - Drama","Martin Scorsese"
"Biography",2019,7.8,471355,"The Irishman","tt1302006",False,"movie","Biography - Crime - Drama","Martin Scorsese"
"Comedy",2019,6.7,89560,"Good Boys","tt6977338",False,"movie","Adventure - Comedy","Gene Stupnitsky"
"Adventure",2019,6.7,89560,"Good Boys","tt6977338",False,"movie","Adventure - Comedy","Gene Stupnitsky"
"Thriller",2019,6.8,390547,"Us","tt6857112",False,"movie","Horror - Mystery - Thriller","Jordan Peele"
"Mystery",2019,6.8,390547,"Us","tt6857112",False,"movie","Horror - Mystery - Thriller","Jordan Peele"
"Drama",2019,6.3,57944,"The Laundromat","tt5865326",False,"movie","Comedy - Crime - Drama","Steven Soderbergh"
"Crime",2019,6.3,57944,"The Laundromat","tt5865326",False,"movie","Comedy - Crime - Drama","Steven Soderbergh"
"Comedy",2019,6.3,57944,"The Laundromat","tt5865326",False,"movie","Comedy - Crime - Drama","Steven Soderbergh"
"Drama",2019,6.7,8603,"The Wild Goose Lake","tt9647768",False,"movie","Crime - Drama","Yi'nan Diao"
"Crime",2019,6.7,8603,"The Wild Goose Lake","tt9647768",False,"movie","Crime - Drama","Yi'nan Diao"
"Fantasy",2019,5.8,2804,"The Man Without Gravity","tt9646240",False,"movie","Comedy - Drama - Fantasy","Marco Bonfanti"
"Drama",2019,5.8,2804,"The Man Without Gravity","tt9646240",False,"movie","Comedy - Drama - Fantasy","Marco Bonfanti"
"Comedy",2019,5.8,2804,"The Man Without Gravity","tt9646240",False,"movie","Comedy - Drama - Fantasy","Marco Bonfanti"
"Western",2019,5.4,20178,"3 from Hell","tt8134742",False,"movie","Action - Horror - Western","Rob Zombie"
"Documentary",2019,7.3,8422,"Hail Satan?","tt9358044",False,"movie","Documentary","Penny Lane"
"Horror",2019,5.4,20178,"3 from Hell","tt8134742",False,"movie","Action - Horror - Western","Rob Zombie"
"Action",2019,5.4,20178,"3 from Hell","tt8134742",False,"movie","Action - Horror - Western","Rob Zombie"
"Mystery",2019,5.8,44869,"Eli","tt5294518",False,"movie","Drama - Horror - Mystery","Ciarán Foy"
"Horror",2019,5.8,44869,"Eli","tt5294518",False,"movie","Drama - Horror - Mystery","Ciarán Foy"
"Drama",2019,5.8,44869,"Eli","tt5294518",False,"movie","Drama - Horror - Mystery","Ciarán Foy"
"History",2019,7.6,121110,"Dark Waters","tt9071322",False,"movie","Biography - Drama - History","Todd Haynes"
"Drama",2019,7.6,121110,"Dark Waters","tt9071322",False,"movie","Biography - Drama - History","Todd Haynes"
"Biography",2019,7.6,121110,"Dark Waters","tt9071322",False,"movie","Biography - Drama - History","Todd Haynes"
"Mystery",2019,6.2,46001,"Synchronic","tt9016974",False,"movie","Drama - Horror - Mystery","Aaron Moorhead - Justin Benson"
"Horror",2019,6.2,46001,"Synchronic","tt9016974",False,"movie","Drama - Horror - Mystery","Aaron Moorhead - Justin Benson"
"Drama",2019,6.2,46001,"Synchronic","tt9016974",False,"movie","Drama - Horror - Mystery","Aaron Moorhead - Justin Benson"
"Action",2019,8.1,568798,"Ford v Ferrari","tt1950186",False,"movie","Action - Biography - Drama","James Mangold"
"Biography",2019,8.1,568798,"Ford v Ferrari","tt1950186",False,"movie","Action - Biography - Drama","James Mangold"
"Drama",2019,8.1,568798,"Ford v Ferrari","tt1950186",False,"movie","Action - Biography - Drama","James Mangold"
"Crime",2019,6.8,66071,"Motherless Brooklyn","tt0385887",False,"movie","Crime - Drama - Mystery","Edward Norton"
"Drama",2019,6.8,66071,"Motherless Brooklyn","tt0385887",False,"movie","Crime - Drama - Mystery","Edward Norton"
"Drama",2019,7.6,119314,"The Peanut Butter Falcon","tt4364194",False,"movie","Adventure - Comedy - Drama","Michael Schwartz - Tyler Nilson"
"Comedy",2019,7.6,119314,"The Peanut Butter Falcon","tt4364194",False,"movie","Adventure - Comedy - Drama","Michael Schwartz - Tyler Nilson"
"Adventure",2019,7.6,119314,"The Peanut Butter Falcon","tt4364194",False,"movie","Adventure - Comedy - Drama","Michael Schwartz - Tyler Nilson"
"Thriller",2019,6.5,112387,"Fractured","tt4332232",False,"movie","Drama - Mystery - Thriller","Brad Anderson"
"Mystery",2019,6.5,112387,"Fractured","tt4332232",False,"movie","Drama - Mystery - Thriller","Brad Anderson"
"Drama",2019,6.5,112387,"Fractured","tt4332232",False,"movie","Drama - Mystery - Thriller","Brad Anderson"
"History",2019,8.1,28713,"Apollo 11","tt8760684",True,"movie","Documentary - History","Todd Douglas Miller"
"Documentary",2019,8.1,28713,"Apollo 11","tt8760684",True,"movie","Documentary - History","Todd Douglas Miller"
"Mystery",2019,6.8,66071,"Motherless Brooklyn","tt0385887",False,"movie","Crime - Drama - Mystery","Edward Norton"
"Drama",2019,7.2,13115,"Beanpole","tt10199640",False,"movie","Drama - War","Kantemir Balagov"
"War",2019,7.2,13115,"Beanpole","tt10199640",False,"movie","Drama - War","Kantemir Balagov"
"Action",2019,6.7,8768,"First Love","tt10228168",False,"movie","Action - Comedy - Crime","Takashi Miike"
"Comedy",2019,6.7,8768,"First Love","tt10228168",False,"movie","Action - Comedy - Crime","Takashi Miike"
"Crime",2019,6.7,8768,"First Love","tt10228168",False,"movie","Action - Comedy - Crime","Takashi Miike"
"Action",2019,5.7,130884,"Gemini Man","tt1025100",False,"movie","Action - Sci-Fi - Thriller","Ang Lee"
"Sci-Fi",2019,5.7,130884,"Gemini Man","tt1025100",False,"movie","Action - Sci-Fi - Thriller","Ang Lee"
"Thriller",2019,5.7,130884,"Gemini Man","tt1025100",False,"movie","Action - Sci-Fi - Thriller","Ang Lee"
"Adventure",2020,7.8,8193,"Great Pretender","tt11680468",True,"tvSeries","Adventure - Animation - Comedy","Hiroshi Kaburagi - Yasuhiro Akamatsu"
"Comedy",2020,5.9,56573,"Bill & Ted Face the Music","tt1086064",False,"movie","Adventure - Comedy - Music","Dean Parisot"
"Music",2020,5.9,56573,"Bill & Ted Face the Music","tt1086064",False,"movie","Adventure - Comedy - Music","Dean Parisot"
"Crime",2020,7.1,168809,"The Devil All the Time","tt7395114",False,"movie","Crime - Drama - Thriller","Antonio Campos"
"Drama",2020,5.1,11429,"Tesla","tt5259822",False,"movie","Biography - Drama","Michael Almereyda"
"Biography",2020,5.1,11429,"Tesla","tt5259822",False,"movie","Biography - Drama","Michael Almereyda"
"Drama",2020,7.4,124916,"Minari","tt10633456",False,"movie","Drama","Lee Isaac Chung"
"Drama",2020,6.8,104102,"Mank","tt10618286",True,"movie","Biography - Drama","David Fincher"
"Biography",2020,6.8,104102,"Mank","tt10618286",True,"movie","Biography - Drama","David Fincher"
"Drama",2020,7.1,35865,"One Night in Miami...","tt10612922",False,"movie","Drama","Regina King"
"Short",2020,NULL,NULL,"The Book of Distance","tt12175526",False,"short","Documentary - Short","Randall Okita"
"Documentary",2020,NULL,NULL,"The Book of Distance","tt12175526",False,"short","Documentary - Short","Randall Okita"
"Animation",2020,7.8,8193,"Great Pretender","tt11680468",True,"tvSeries","Adventure - Animation - Comedy","Hiroshi Kaburagi - Yasuhiro Akamatsu"
"Action",2020,6.8,10785,"Night in Paradise","tt12792418",False,"movie","Action - Crime - Drama","Park Hoon-jung"
"Crime",2020,6.8,10785,"Night in Paradise","tt12792418",False,"movie","Action - Crime - Drama","Park Hoon-jung"
"Drama",2020,6.8,10785,"Night in Paradise","tt12792418",False,"movie","Action - Crime - Drama","Park Hoon-jung"
"War",2020,5.0,34248,"Shadow in the Cloud","tt9691136",False,"movie","Action - Horror - War","Roseanne Liang"
"Horror",2020,5.0,34248,"Shadow in the Cloud","tt9691136",False,"movie","Action - Horror - War","Roseanne Liang"
"Action",2020,5.0,34248,"Shadow in the Cloud","tt9691136",False,"movie","Action - Horror - War","Roseanne Liang"
"Sci-Fi",2020,6.5,53570,"Possessor","tt5918982",False,"movie","Horror - Mystery - Sci-Fi","Brandon Cronenberg"
"Mystery",2020,6.5,53570,"Possessor","tt5918982",False,"movie","Horror - Mystery - Sci-Fi","Brandon Cronenberg"
"Horror",2020,6.5,53570,"Possessor","tt5918982",False,"movie","Horror - Mystery - Sci-Fi","Brandon Cronenberg"
"Thriller",2020,7.1,168809,"The Devil All the Time","tt7395114",False,"movie","Crime - Drama - Thriller","Antonio Campos"
"Comedy",2020,5.2,1448,"Faith Based","tt10260692",False,"movie","Comedy","Vincent Masciale"
"Action",2020,6.6,152497,"The Hunt","tt8244784",False,"movie","Action - Horror - Thriller","Craig Zobel"
"Action",2020,5.4,21334,"The Rhythm Section","tt7134096",False,"movie","Action - Drama - Mystery","Reed Morano"
"Drama",2020,5.4,21334,"The Rhythm Section","tt7134096",False,"movie","Action - Drama - Mystery","Reed Morano"
"Mystery",2020,5.4,21334,"The Rhythm Section","tt7134096",False,"movie","Action - Drama - Mystery","Reed Morano"
"Drama",2020,6.9,7787,"The Man Who Sold His Skin","tt10360862",False,"movie","Drama","Kaouther Ben Hania"
"Adventure",2020,5.6,32835,"Scoob!","tt3152592",False,"movie","Adventure - Animation - Comedy","Tony Cervone"
"Adventure",2020,6.7,64073,"The Call of the Wild","tt7504726",False,"movie","Adventure - Drama - Family","Chris Sanders"
"Animation",2020,5.6,32835,"Scoob!","tt3152592",False,"movie","Adventure - Animation - Comedy","Tony Cervone"
"Drama",2020,7.1,168809,"The Devil All the Time","tt7395114",False,"movie","Crime - Drama - Thriller","Antonio Campos"
"Comedy",2020,5.6,32835,"Scoob!","tt3152592",False,"movie","Adventure - Animation - Comedy","Tony Cervone"
"Drama",2020,6.7,64073,"The Call of the Wild","tt7504726",False,"movie","Adventure - Drama - Family","Chris Sanders"
"Comedy",2020,7.8,8193,"Great Pretender","tt11680468",True,"tvSeries","Adventure - Animation - Comedy","Hiroshi Kaburagi - Yasuhiro Akamatsu"
"Drama",2020,7.1,721,"Here We Are","tt8135564",False,"movie","Drama","Nir Bergman"
"Family",2020,6.7,64073,"The Call of the Wild","tt7504726",False,"movie","Adventure - Drama - Family","Chris Sanders"
"Adventure",2020,5.9,56573,"Bill & Ted Face the Music","tt1086064",False,"movie","Adventure - Comedy - Music","Dean Parisot"
"Mystery",2020,7.2,81553,"The Courier","tt8368512",False,"movie","Drama - History - Mystery","Dominic Cooke"
"History",2020,7.2,81553,"The Courier","tt8368512",False,"movie","Drama - History - Mystery","Dominic Cooke"
"Comedy",2020,6.5,192010,"Sonic the Hedgehog","tt3794354",False,"movie","Action - Adventure - Comedy","Jeff Fowler"
"Adventure",2020,6.5,192010,"Sonic the Hedgehog","tt3794354",False,"movie","Action - Adventure - Comedy","Jeff Fowler"
"Drama",2020,7.2,81553,"The Courier","tt8368512",False,"movie","Drama - History - Mystery","Dominic Cooke"
"Thriller",2020,6.6,152497,"The Hunt","tt8244784",False,"movie","Action - Horror - Thriller","Craig Zobel"
"Horror",2020,6.6,152497,"The Hunt","tt8244784",False,"movie","Action - Horror - Thriller","Craig Zobel"
"Action",2020,6.5,192010,"Sonic the Hedgehog","tt3794354",False,"movie","Action - Adventure - Comedy","Jeff Fowler"
"Sci-Fi",2021,4.8,6916,"Settlers","tt9373688",False,"movie","Drama - Sci-Fi - Thriller","Wyatt Rockefeller"
"Crime",2021,6.1,55671,"Gunpowder Milkshake","tt8368408",True,"movie","Action - Crime - Thriller","Navot Papushado"
"Comedy",2021,5.3,43130,"Tom & Jerry","tt1361336",False,"movie","Adventure - Animation - Comedy","Tim Story"
"History",2021,6.8,23758,"The Electrical Life of Louis Wain","tt10687506",True,"movie","Biography - Drama - History","Will Sharpe"
"Thriller",2021,6.1,55671,"Gunpowder Milkshake","tt8368408",True,"movie","Action - Crime - Thriller","Navot Papushado"
"Crime",2021,6.8,5021,"Operation Hyacinth","tt14315584",False,"movie","Crime - Drama - Thriller","Piotr Domalewski"
"Drama",2021,6.8,23758,"The Electrical Life of Louis Wain","tt10687506",True,"movie","Biography - Drama - History","Will Sharpe"
"Biography",2021,6.8,23758,"The Electrical Life of Louis Wain","tt10687506",True,"movie","Biography - Drama - History","Will Sharpe"
"Action",2021,6.1,55671,"Gunpowder Milkshake","tt8368408",True,"movie","Action - Crime - Thriller","Navot Papushado"
"Animation",2021,5.7,2047,"Seal Team","tt8456190",False,"movie","Action - Animation - Comedy","Kane Croudace - Greig Cameron"
"Drama",2021,6.8,5021,"Operation Hyacinth","tt14315584",False,"movie","Crime - Drama - Thriller","Piotr Domalewski"
"Thriller",2021,6.8,5021,"Operation Hyacinth","tt14315584",False,"movie","Crime - Drama - Thriller","Piotr Domalewski"
"Action",2021,8.1,1015075,"Spider-Man: No Way Home","tt10872600",False,"movie","Action - Adventure - Fantasy","Jon Watts"
"Animation",2021,7.3,187331,"Raya and the Last Dragon","tt5109280",False,"movie","Action - Adventure - Animation","John Ripa - Paul Briggs - Don Hall - Carlos López Estrada"
"Adventure",2021,7.3,187331,"Raya and the Last Dragon","tt5109280",False,"movie","Action - Adventure - Animation","John Ripa - Paul Briggs - Don Hall - Carlos López Estrada"
"Action",2021,7.3,187331,"Raya and the Last Dragon","tt5109280",False,"movie","Action - Adventure - Animation","John Ripa - Paul Briggs - Don Hall - Carlos López Estrada"
"Action",2021,5.8,200562,"Army of the Dead","tt0993840",False,"movie","Action - Adventure - Crime","Zack Snyder"
"Adventure",2021,5.8,200562,"Army of the Dead","tt0993840",False,"movie","Action - Adventure - Crime","Zack Snyder"
"Crime",2021,5.8,200562,"Army of the Dead","tt0993840",False,"movie","Action - Adventure - Crime","Zack Snyder"
"Animation",2021,5.3,43130,"Tom & Jerry","tt1361336",False,"movie","Adventure - Animation - Comedy","Tim Story"
"Comedy",2021,5.7,2047,"Seal Team","tt8456190",False,"movie","Action - Animation - Comedy","Kane Croudace - Greig Cameron"
"Sci-Fi",2021,6.6,3599,"Petrov's Flu","tt10380900",False,"movie","Drama - Sci-Fi","Kirill Serebrennikov"
"Drama",2021,6.6,3599,"Petrov's Flu","tt10380900",False,"movie","Drama - Sci-Fi","Kirill Serebrennikov"
"Biography",2021,7.2,117524,"Belfast","tt12789558",False,"movie","Biography - Drama","Kenneth Branagh"
"Drama",2021,7.2,117524,"Belfast","tt12789558",False,"movie","Biography - Drama","Kenneth Branagh"
"Action",2021,5.7,2047,"Seal Team","tt8456190",False,"movie","Action - Animation - Comedy","Kane Croudace - Greig Cameron"
"Drama",2021,7.6,33727,"Marcel the Shell with Shoes On","tt15339456",False,"movie","Animation - Comedy - Drama","Dean Fleischer Camp"
"Comedy",2021,7.6,33727,"Marcel the Shell with Shoes On","tt15339456",False,"movie","Animation - Comedy - Drama","Dean Fleischer Camp"
"Animation",2021,7.6,33727,"Marcel the Shell with Shoes On","tt15339456",False,"movie","Animation - Comedy - Drama","Dean Fleischer Camp"
"Thriller",2021,4.2,15692,"Prisoners of the Ghostland","tt6372694",False,"movie","Fantasy - Horror - Thriller","Sion Sono"
"Horror",2021,4.2,15692,"Prisoners of the Ghostland","tt6372694",False,"movie","Fantasy - Horror - Thriller","Sion Sono"
"Fantasy",2021,4.2,15692,"Prisoners of the Ghostland","tt6372694",False,"movie","Fantasy - Horror - Thriller","Sion Sono"
"Action",2021,7.1,237661,"Wrath of Man","tt11083552",False,"movie","Action - Crime - Thriller","Guy Ritchie"
"Adventure",2021,8.1,1015075,"Spider-Man: No Way Home","tt10872600",False,"movie","Action - Adventure - Fantasy","Jon Watts"
"Fantasy",2021,8.1,1015075,"Spider-Man: No Way Home","tt10872600",False,"movie","Action - Adventure - Fantasy","Jon Watts"
"Adventure",2021,5.3,43130,"Tom & Jerry","tt1361336",False,"movie","Adventure - Animation - Comedy","Tim Story"
"Thriller",2021,4.8,6916,"Settlers","tt9373688",False,"movie","Drama - Sci-Fi - Thriller","Wyatt Rockefeller"
"Horror",2021,6.9,262347,"The Black Phone","tt7144666",False,"movie","Horror - Mystery - Thriller","Scott Derrickson"
"Mystery",2021,6.9,262347,"The Black Phone","tt7144666",False,"movie","Horror - Mystery - Thriller","Scott Derrickson"
"Thriller",2021,7.1,237661,"Wrath of Man","tt11083552",False,"movie","Action - Crime - Thriller","Guy Ritchie"
"Crime",2021,7.1,237661,"Wrath of Man","tt11083552",False,"movie","Action - Crime - Thriller","Guy Ritchie"
"Thriller",2021,6.9,262347,"The Black Phone","tt7144666",False,"movie","Horror - Mystery - Thriller","Scott Derrickson"
"Drama",2021,4.8,6916,"Settlers","tt9373688",False,"movie","Drama - Sci-Fi - Thriller","Wyatt Rockefeller"
"Adventure",2022,6.0,27025,"Vesper","tt20225374",False,"movie","Adventure - Drama - Sci-Fi","Bruno Samper - Kristina Buozyte"
"Action",2022,5.8,9626,"The Takedown","tt13822738",False,"movie","Action - Comedy - Crime","Louis Leterrier"
"Comedy",2022,5.8,9626,"The Takedown","tt13822738",False,"movie","Action - Comedy - Crime","Louis Leterrier"
"Crime",2022,5.8,9626,"The Takedown","tt13822738",False,"movie","Action - Comedy - Crime","Louis Leterrier"
"Comedy",2022,6.1,6935,"Corner Office","tt13849558",True,"movie","Comedy - Drama - Mystery","Joachim Back"
"Drama",2022,6.1,6935,"Corner Office","tt13849558",True,"movie","Comedy - Drama - Mystery","Joachim Back"
"Mystery",2022,6.1,6935,"Corner Office","tt13849558",True,"movie","Comedy - Drama - Mystery","Joachim Back"
"Drama",2022,6.7,27249,"Empire of Light","tt14402146",True,"movie","Drama - Romance","Sam Mendes"
"Romance",2022,6.7,27249,"Empire of Light","tt14402146",True,"movie","Drama - Romance","Sam Mendes"
"Adventure",2022,6.1,18011,"Lyle, Lyle, Crocodile","tt14668630",False,"movie","Adventure - Comedy - Family","Josh Gordon - Will Speck"
"Comedy",2022,6.1,18011,"Lyle, Lyle, Crocodile","tt14668630",False,"movie","Adventure - Comedy - Family","Josh Gordon - Will Speck"
"Family",2022,6.1,18011,"Lyle, Lyle, Crocodile","tt14668630",False,"movie","Adventure - Comedy - Family","Josh Gordon - Will Speck"
"Action",2022,4.8,2770,"Blasted","tt14866710",False,"movie","Action - Comedy - Sci-Fi","Martin Sofiedal"
"Comedy",2022,4.8,2770,"Blasted","tt14866710",False,"movie","Action - Comedy - Sci-Fi","Martin Sofiedal"
"Sci-Fi",2022,4.8,2770,"Blasted","tt14866710",False,"movie","Action - Comedy - Sci-Fi","Martin Sofiedal"
"Action",2022,7.1,79314,"Werewolf by Night","tt15318872",False,"tvMovie","Action - Drama - Fantasy","Michael Giacchino"
"Drama",2022,7.1,79314,"Werewolf by Night","tt15318872",False,"tvMovie","Action - Drama - Fantasy","Michael Giacchino"
"Fantasy",2022,7.1,79314,"Werewolf by Night","tt15318872",False,"tvMovie","Action - Drama - Fantasy","Michael Giacchino"
"Comedy",2022,6.4,6426,"Smoking Causes Coughing","tt15471560",True,"movie","Comedy - Horror - Sci-Fi","Quentin Dupieux"
"Horror",2022,6.4,6426,"Smoking Causes Coughing","tt15471560",True,"movie","Comedy - Horror - Sci-Fi","Quentin Dupieux"
"Sci-Fi",2022,6.4,6426,"Smoking Causes Coughing","tt15471560",True,"movie","Comedy - Horror - Sci-Fi","Quentin Dupieux"
"Biography",2022,8.0,5319,"Tony Hawk: Until the Wheels Fall Off","tt16118722",False,"movie","Biography - Documentary - Sport","Sam Jones"
"Documentary",2022,8.0,5319,"Tony Hawk: Until the Wheels Fall Off","tt16118722",False,"movie","Biography - Documentary - Sport","Sam Jones"
"Sport",2022,8.0,5319,"Tony Hawk: Until the Wheels Fall Off","tt16118722",False,"movie","Biography - Documentary - Sport","Sam Jones"
"Action",2022,6.5,271743,"The Gray Man","tt1649418",False,"movie","Action - Mystery - Thriller","Anthony Russo - Joe Russo"
"Mystery",2022,6.5,271743,"The Gray Man","tt1649418",False,"movie","Action - Mystery - Thriller","Anthony Russo - Joe Russo"
"Thriller",2022,6.5,271743,"The Gray Man","tt1649418",False,"movie","Action - Mystery - Thriller","Anthony Russo - Joe Russo"
"Action",2022,6.8,48586,"Weird: The Al Yankovic Story","tt17076046",False,"movie","Action - Biography - Comedy","Eric Appel"
"Biography",2022,6.8,48586,"Weird: The Al Yankovic Story","tt17076046",False,"movie","Action - Biography - Comedy","Eric Appel"
"Comedy",2022,6.8,48586,"Weird: The Al Yankovic Story","tt17076046",False,"movie","Action - Biography - Comedy","Eric Appel"
"Drama",2022,5.8,6885,"Monolith","tt18298588",False,"movie","Drama - Horror - Mystery","Matt Vesely"
"Horror",2022,5.8,6885,"Monolith","tt18298588",False,"movie","Drama - Horror - Mystery","Matt Vesely"
"Mystery",2022,5.8,6885,"Monolith","tt18298588",False,"movie","Drama - Horror - Mystery","Matt Vesely"
"Drama",2022,8.3,101288,"1923","tt18335752",False,"tvSeries","Drama - Western","Guy Ferland - Ben Richardson"
"Western",2022,8.3,101288,"1923","tt18335752",False,"tvSeries","Drama - Western","Guy Ferland - Ben Richardson"
"Drama",2022,7.1,9609,"Godland","tt19623228",False,"movie","Drama","Hlynur Pálmason"
"Drama",2022,6.0,27025,"Vesper","tt20225374",False,"movie","Adventure - Drama - Sci-Fi","Bruno Samper - Kristina Buozyte"
"Sci-Fi",2022,6.0,27025,"Vesper","tt20225374",False,"movie","Adventure - Drama - Sci-Fi","Bruno Samper - Kristina Buozyte"
"Animation",2022,7.9,1093,"Aurora's Sunrise","tt20873160",False,"movie","Animation - Documentary - War","Inna Sahakyan"
"Documentary",2022,7.9,1093,"Aurora's Sunrise","tt20873160",False,"movie","Animation - Documentary - War","Inna Sahakyan"
"War",2022,7.9,1093,"Aurora's Sunrise","tt20873160",False,"movie","Animation - Documentary - War","Inna Sahakyan"
"Biography",2022,7.7,47406,"Our Flag Means Death","tt11000902",False,"tvSeries","Action - Adventure - Biography","Taika Waititi - Bertie Ellwood - Nacho Vigalondo - David Jenkins - Amber Templemore - Andrew DeYoung - Fernando Frias"
"Adventure",2022,7.7,47406,"Our Flag Means Death","tt11000902",False,"tvSeries","Action - Adventure - Biography","Taika Waititi - Bertie Ellwood - Nacho Vigalondo - David Jenkins - Amber Templemore - Andrew DeYoung - Fernando Frias"
"Action",2022,7.7,47406,"Our Flag Means Death","tt11000902",False,"tvSeries","Action - Adventure - Biography","Taika Waititi - Bertie Ellwood - Nacho Vigalondo - David Jenkins - Amber Templemore - Andrew DeYoung - Fernando Frias"
"Fantasy",2022,6.6,59509,"Spirited","tt10999120",True,"movie","Comedy - Family - Fantasy","Sean Anders"
"Family",2022,6.6,59509,"Spirited","tt10999120",True,"movie","Comedy - Family - Fantasy","Sean Anders"
"Action",2022,5.1,10788,"Carter","tt21237030",False,"movie","Action - Thriller","Jung Byung-gil"
"Thriller",2022,5.1,10788,"Carter","tt21237030",False,"movie","Action - Thriller","Jung Byung-gil"
"Comedy",2022,6.6,59509,"Spirited","tt10999120",True,"movie","Comedy - Family - Fantasy","Sean Anders"
"Comedy",2022,6.1,459016,"Thor: Love and Thunder","tt10648342",False,"movie","Action - Adventure - Comedy","Taika Waititi"
"Adventure",2022,6.1,459016,"Thor: Love and Thunder","tt10648342",False,"movie","Action - Adventure - Comedy","Taika Waititi"
"Action",2022,6.1,459016,"Thor: Love and Thunder","tt10648342",False,"movie","Action - Adventure - Comedy","Taika Waititi"
"Horror",2022,5.1,1448,"Mind Body Spirit","tt26748538",False,"movie","Horror","Matthew Merenda - Alex Henes"
"Comedy",2022,6.9,3097,"Unicorn Wars","tt10483152",True,"movie","Action - Animation - Comedy","Alberto Vázquez"
"Animation",2022,6.9,3097,"Unicorn Wars","tt10483152",True,"movie","Action - Animation - Comedy","Alberto Vázquez"
"Action",2022,6.9,3097,"Unicorn Wars","tt10483152",True,"movie","Action - Animation - Comedy","Alberto Vázquez"
"Animation",2022,5.7,50540,"Strange World","tt10298840",False,"movie","Action - Adventure - Animation","Don Hall - Qui Nguyen"
"Adventure",2022,5.7,50540,"Strange World","tt10298840",False,"movie","Action - Adventure - Animation","Don Hall - Qui Nguyen"
"Action",2022,5.7,50540,"Strange World","tt10298840",False,"movie","Action - Adventure - Animation","Don Hall - Qui Nguyen"
"Action",2022,7.8,223594,"Puss in Boots: The Last Wish","tt3915174",True,"movie","Action - Adventure - Animation","Januel Mercado - Joel Crawford"
"Adventure",2022,7.8,223594,"Puss in Boots: The Last Wish","tt3915174",True,"movie","Action - Adventure - Animation","Januel Mercado - Joel Crawford"
"Animation",2022,7.8,223594,"Puss in Boots: The Last Wish","tt3915174",True,"movie","Action - Adventure - Animation","Januel Mercado - Joel Crawford"
"Comedy",2022,5.1,418,"Daniel's Gotta Die","tt4925252",False,"movie","Comedy","Jeremy LaLonde"
"Biography",2022,5.5,17362,"Lamborghini: The Man Behind the Legend","tt5533370",True,"movie","Biography - Drama - Sport","Bobby Moresco"
"Drama",2022,5.5,17362,"Lamborghini: The Man Behind the Legend","tt5533370",True,"movie","Biography - Drama - Sport","Bobby Moresco"
"Sport",2022,5.5,17362,"Lamborghini: The Man Behind the Legend","tt5533370",True,"movie","Biography - Drama - Sport","Bobby Moresco"
"Animation",2022,7.1,1271,"Blind Willow, Sleeping Woman","tt9320184",False,"movie","Animation - Drama - Sci-Fi","Pierre Földes"
"Drama",2022,7.1,1271,"Blind Willow, Sleeping Woman","tt9320184",False,"movie","Animation - Drama - Sci-Fi","Pierre Földes"
"Sci-Fi",2022,7.1,1271,"Blind Willow, Sleeping Woman","tt9320184",False,"movie","Animation - Drama - Sci-Fi","Pierre Földes"
"Comedy",2022,6.3,39390,"Bros","tt9731598",False,"movie","Comedy - Romance","Nicholas Stoller"
"Romance",2022,6.3,39390,"Bros","tt9731598",False,"movie","Comedy - Romance","Nicholas Stoller"
"Drama",2022,6.6,20749,"Narvik: Hitler's First Defeat","tt9737876",False,"movie","Drama - History - War","Erik Skjoldbjærg"
"History",2022,6.6,20749,"Narvik: Hitler's First Defeat","tt9737876",False,"movie","Drama - History - War","Erik Skjoldbjærg"
"War",2022,6.6,20749,"Narvik: Hitler's First Defeat","tt9737876",False,"movie","Drama - History - War","Erik Skjoldbjærg"
"Comedy",2022,7.5,209749,"A Man Called Otto","tt7405458",False,"movie","Comedy - Drama","Marc Forster"
"Drama",2022,7.5,209749,"A Man Called Otto","tt7405458",False,"movie","Comedy - Drama","Marc Forster"
"Action",2022,6.6,32611,"Devotion","tt7693316",False,"movie","Action - Biography - Drama","J.D. Dillard"
"Biography",2022,6.6,32611,"Devotion","tt7693316",False,"movie","Action - Biography - Drama","J.D. Dillard"
